"habitat","position","substrate","shade","fishNotes","habitatExtra","substrateExtra","signal","lon","lat","trackedTime_EST","shift","river","tagID","source","airTemp","cloud","precip","startTime_EST","endTime_EST","isoID","streamNotes","isoTime_EST","downstreamGPS","downstreamGain","upstreamGPS","upstreamGain","totalDischarge","meanTemp","flowTime_EST"
"Riffle","Center",NA,"Night","","","Boulder,Rock",NA,-72.4609858333334,42.3814198333333,"2024-08-08 20:30:00","night","AMETHYST",19,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-6.86,18.99,NA
"Riffle","Center",NA,"Night","","","Rock,Boulder",NA,-72.4585155,42.3821116666667,"2024-08-08 20:56:00","night","BUFFAM",60,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Run","Center",NA,"Night","","","Rock,Pebble",NA,-72.4598955,42.3812886666667,"2024-08-08 21:03:00","night","BUFFAM",18,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Run","Center",NA,"Night","","","Rock,Pebble",NA,-72.4598991666667,42.3813805,"2024-08-08 21:04:00","night","BUFFAM",14,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Run","Left",NA,"Night","","Woody_debris","Boulder,Rock",NA,-72.4602893333333,42.3814155,"2024-08-08 21:07:00","night","HARRIS",20,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-4.5,20.16,"2024-08-08 19:45:08"
"Riffle","Left",NA,"Night","","","Rock,Boulder",NA,-72.4601941666667,42.3814225,"2024-08-08 21:11:00","night","AMETHYST",62,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-6.86,18.99,NA
"Riffle","Center",NA,"Night","","","Rock,Boulder",187,-72.4608873333333,42.3816131666667,"2024-08-08 21:25:00","night","AMETHYST",19,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-6.86,18.99,NA
"Riffle","Center",NA,"Night","","","Rock,Boulder",175,-72.4607411666667,42.381527,"2024-08-08 22:00:00","night","AMETHYST",19,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-6.86,18.99,NA
"Riffle","Right",NA,"Night","","Woody_debris","Rock,Boulder",NA,-72.4602898333333,42.3814835,"2024-08-08 22:04:00","night","AMETHYST",62,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-6.86,18.99,NA
"Run","Left",NA,"Night","","Woody_debris","Rock,Boulder",NA,-72.4603053333333,42.381135,"2024-08-08 22:05:00","night","HARRIS",20,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-4.5,20.16,"2024-08-08 19:45:08"
"Run","Center",NA,"Night","","","Rock,Pebble",NA,-72.4598813333333,42.3813615,"2024-08-08 22:07:00","night","BUFFAM",18,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Run","Center",NA,"Night","","","Rock,Pebble",NA,-72.4599171666667,42.3813153333333,"2024-08-08 22:08:00","night","BUFFAM",14,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Riffle","Center",NA,"Night","","Woody_debris","Rock,Boulder",NA,-72.458512,42.3820903333333,"2024-08-08 22:12:00","night","BUFFAM",60,"iPad",73,"Cloudy","Moderate rain","17:00","22:17","BUFF202408082007EST HARR202408082026EST AMTH202408082013EST","","20:07","Lat 42.3813265 Lon 72.4609471",80,"Buffum lat 42.3821350 Lon 72.4585148 harris lat 42.3813420 Lon 72.4589892",80,-2.36,17.82,"2024-08-08 17:48:04"
"Run","Right",NA,"Mostly shaded","","Root_bundle,Undercut_bank","Granule,Pebble,Rock",NA,-72.3733683333333,42.4444001666667,"2024-08-09 08:30:00","day","DICKEY",38,"iPad",65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75,0.14,19.91,"2024-08-09 10:56:13"
"Pool","Left",NA,"","Side pool","","Granule,Pebble",NA,-72.372888,42.4445566666667,"2024-08-09 08:41:00","day","DICKEY",37,"iPad",65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75,0.14,19.91,"2024-08-09 10:56:13"
"Riffle","Right",NA,"Mostly shaded","","Undercut_bank","Pebble,Rock",NA,-72.3714281666667,42.4440461666667,"2024-08-09 09:14:00","day","DICKEY",31,"iPad",65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75,0.14,19.91,"2024-08-09 10:56:13"
"","",NA,"","Dead fish tag found","","",NA,-72.3728258333333,42.4445788333333,"2024-08-09 11:25:00","day","DICKEY",37,"iPad",65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75,0.14,19.91,"2024-08-09 10:56:13"
"Run","Right",NA,"Mostly shaded","","Root_bundle,Undercut_bank","",NA,-72.373588,42.4445226666667,"2024-08-09 11:32:00","day","DICKEY",38,"iPad",65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75,0.14,19.91,"2024-08-09 10:56:13"
"Run","Right",NA,"Mostly shaded","Fish is likely dead. Signal not moving at all.","Undercut_bank","Pebble,Rock",NA,-72.3711803333333,42.444067,"2024-08-09 12:05:00","day","DICKEY",31,"iPad",65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75,0.14,19.91,"2024-08-09 10:56:13"
"Pool","Right",NA,"Mostly shaded","","Root_bundle,Undercut_bank","Pebble,Rock",NA,-72.3733826666667,42.4444598333333,"2024-08-09 12:34:00","day","DICKEY",38,"iPad",65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75,0.14,19.91,"2024-08-09 10:56:13"
"Riffle","Right",NA,"Mostly shaded","The fish is likely dead!","Undercut_bank","Pebble,Rock",NA,-72.3712065,42.4439271666667,"2024-08-09 12:46:00","day","DICKEY",31,"iPad",65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75,0.14,19.91,"2024-08-09 10:56:13"
