"date","trackedTime_EST","river","shift","radioID","tempID","power","source","fishNotes","lon","lat","habitat","habitatExtra","position","substrate","substrateExtra","shade","airTemp","cloud","precip","totalDischarge","flowTime_EST","startTime_EST","endTime_EST","streamNotes","downstreamGPS","downstreamGain","upstreamGPS","upstreamGain","isoID","isoTime_EST","length","weight","sex","type","geneticSam","blood","section","collectionNotes","trackedTime_EST.receiver"
2024-07-26,2024-07-26 22:06:00,"UNDERHILL","night",33,305,NA,"iPad",NA,-72.3262861666667,42.4453698333333,"Run",NA,"Center",NA,"Sand,Rock,Pebble","Night",77,"Clear","No rain",0.02,"2024-07-26 18:03:17","17:13","22:13",NA,"Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70,"UNDH202407261805EST","18:05",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-26,2024-07-26 22:11:00,"UNDERHILL","night",41,314,NA,"iPad",NA,-72.3245243333333,42.4449923333333,"Riffle",NA,"Center",NA,"Rock,Pebble","Night",77,"Clear","No rain",0.02,"2024-07-26 18:03:17","17:13","22:13",NA,"Lat: 42.4449696 N Long: 72.3245029 W",70,"Lat: 42.4436649 N Long: 72.3295896 W",70,"UNDH202407261805EST","18:05",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 04:07:00,"DICKEY","day",31,302,NA,"iPad",NA,-72.3711566666667,42.444185,"Riffle",NA,"Right",NA,"Pebble,Rock","Night",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 04:15:00,"DICKEY","day",26,299,NA,"iPad",NA,-72.3703356666667,42.443516,"Riffle",NA,"Center",NA,"Rock,Pebble","Night",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 04:16:00,"DICKEY","day",37,308,NA,"iPad",NA,-72.3703203333333,42.4434951666667,"Riffle",NA,"Center",NA,"Rock,Pebble","Night",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 04:38:00,"DICKEY","day",38,315,NA,"iPad",NA,-72.3733463333333,42.4444068333333,"Run",NA,"Right",NA,"Rock,Pebble","Night",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 04:42:00,"DICKEY","day",32,298,NA,"iPad","Dead.found on river left side of pool buried n gravel.",-72.3735448333333,42.4440566666667,"Pool",NA,"Left",NA,"Pebble","Night",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 05:25:00,"DICKEY","day",38,315,NA,"iPad","May be dead",-72.3734021666667,42.4444898333333,"Riffle",NA,"Left",NA,"Rock,Pebble","Lightly shaded",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 06:08:00,"DICKEY","day",31,302,NA,"iPad",NA,-72.3711791666667,42.4439733333333,"Riffle",NA,"Right",NA,"Pebble,Rock","Fully shaded",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 06:12:00,"DICKEY","day",37,308,NA,"iPad",NA,-72.3704651666667,42.4435786666667,"Run",NA,"Center",NA,"Rock,Pebble","Fully shaded",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 06:12:00,"DICKEY","day",26,299,NA,"iPad",NA,-72.3705361666667,42.4437076666667,"Run",NA,"Right",NA,"Rock,Pebble","Fully shaded",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 07:17:00,"DICKEY","day",38,315,NA,"iPad","Dead?",-72.3733816666667,42.4444108333333,"Run",NA,"Center",NA,"Rock,Pebble","Lightly shaded",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 08:20:00,"DICKEY","day",31,302,NA,"iPad",NA,-72.3711253333333,42.4439453333333,"Riffle",NA,"Right",NA,NA,"Fully shaded",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 08:24:00,"DICKEY","day",26,299,NA,"iPad",NA,-72.3703588333333,42.4436293333333,"Run",NA,"Center",NA,"Rock","Mostly shaded",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 08:28:00,"DICKEY","day",37,308,NA,"iPad",NA,-72.370213,42.443557,"Run",NA,"Center",NA,"Rock","Fully shaded",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 08:40:00,"DICKEY","day",38,315,NA,"iPad","Dead?",-72.3733103333333,42.444425,"Run",NA,"Left",NA,"Granule,Pebble,Rock","Fully shaded",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 08:48:00,"DICKEY","day",31,302,NA,"iPad",NA,-72.3711656666667,42.4439081666667,"Riffle",NA,"Right",NA,"Rock,Pebble","Fully shaded",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 08:52:00,"DICKEY","day",26,299,NA,"iPad",NA,-72.370259,42.4436261666667,"Riffle",NA,"Center",NA,"Rock","Mostly shaded",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 08:52:00,"DICKEY","day",37,308,NA,"iPad",NA,-72.3703413333333,42.44351,"Riffle",NA,"Center",NA,"Pebble,Rock,Granule","Mostly shaded",67,"Cloudy","No rain",1.13,"2024-07-30 04:50:14","03:50","08:56",NA,"42.4421397 N 72.3133907 W",70,"42.4373330 N 72.3646411W",70,"DCKY202407300503EST","05:03",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 13:07:00,"DICKEY","night",38,315,NA,"iPad",NA,-72.3735743333333,42.4446568333333,"Run",NA,"Center",NA,"Rock,Pebble","Fully shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 13:19:00,"DICKEY","night",31,302,NA,"iPad",NA,-72.3712506666667,42.4439413333333,"Riffle",NA,"Right",NA,"Rock,Pebble","Mostly shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 13:24:00,"DICKEY","night",26,299,NA,"iPad",NA,-72.370437,42.4436826666667,"Run",NA,"Center",NA,"Pebble,Rock","Mostly shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 13:26:00,"DICKEY","night",37,308,NA,"iPad",NA,-72.370448,42.4437301666667,"Pool",NA,"Center",NA,"Rock,Boulder","Mostly shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 14:09:00,"DICKEY","night",38,315,NA,"iPad",NA,-72.373169,42.4444336666667,"Glide",NA,"Right",NA,"Rock,Pebble","Fully shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 14:18:00,"DICKEY","night",26,299,NA,"iPad",NA,-72.3703421666667,42.4437011666667,"Glide",NA,"Center",NA,"Pebble,Rock","Mostly shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 14:18:00,"DICKEY","night",37,308,NA,"iPad",NA,-72.3703053333333,42.4434751666667,"Glide",NA,"Center",NA,"Pebble,Rock","Lightly shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 15:07:00,"DICKEY","night",37,308,NA,"iPad",NA,-72.3734095,42.4444323333333,"Run",NA,"Center",NA,"Rock,Pebble,Granule","Mostly shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 15:13:00,"DICKEY","night",31,302,NA,"iPad",NA,-72.3710198333333,42.443972,"Riffle",NA,"Left",NA,"Rock,Pebble","Mostly shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 15:19:00,"DICKEY","night",37,308,NA,"iPad",NA,-72.3702058333333,42.4433881666667,"Run",NA,"Right",NA,"Rock,Pebble","Fully shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 16:52:00,"DICKEY","night",38,315,NA,"iPad",NA,-72.3733776666667,42.4445301666667,"Run",NA,"Center",NA,"Rock,Pebble","Mostly shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 16:58:00,"DICKEY","night",31,302,NA,"iPad",NA,-72.3710091666667,42.4439465,"Riffle",NA,"Center",NA,"Rock,Pebble","Lightly shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 17:01:00,"DICKEY","night",26,299,NA,"iPad",NA,-72.3704091666667,42.4432921666667,"Glide",NA,"Left",NA,"Rock,Pebble,Granule","Fully shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 17:03:00,"DICKEY","night",37,308,NA,"iPad",NA,-72.3704006666667,42.4433746666667,"Run",NA,"Center",NA,"Rock,Pebble","Mostly shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 17:58:00,"DICKEY","night",38,315,NA,"iPad",NA,-72.3734215,42.4445146666667,"Run",NA,"Center",NA,"Rock,Pebble","Fully shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 18:05:00,"DICKEY","night",31,302,NA,"iPad",NA,-72.3711011666666,42.4439323333333,"Riffle",NA,"Left",NA,"Rock,Pebble","Fully shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 18:10:00,"DICKEY","night",26,299,NA,"iPad",NA,-72.3702295,42.4434921666667,"Run",NA,"Center",NA,"Rock,Pebble","Fully shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,2024-07-30 18:11:00,"DICKEY","night",37,308,NA,"iPad",NA,-72.3703875,42.4434416666667,"Run",NA,"Center",NA,"Rock,Pebble","Fully shaded",78,"Cloudy","No rain",0.99,"2024-07-30 13:49:04","12:54","18:24",NA,"Lat: 42.4439938 N Long: 72.3734079 W",80,"42.4436114 N 72.3703450 W",80,"DCKY202407301355EST","13:55",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 04:08:00,"BUFFAM","day",60,338,NA,"iPad",NA,-72.4583398333333,42.3821128333333,"Run",NA,"Center",NA,"Rock,Pebble,Granule","Night",79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 04:22:00,"BUFFAM","day",62,334,NA,"iPad",NA,-72.4598461666667,42.3811991666667,"Pool",NA,"Center",NA,"Sand,Rock","Night",79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 04:23:00,"BUFFAM","day",57,337,NA,"iPad",NA,-72.4598021666667,42.3811048333333,"Pool",NA,"Center",NA,"Rock,Sand","Night",79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 04:27:00,"BUFFAM","day",18,0,NA,"iPad",NA,-72.4598878333333,42.381306,"Riffle",NA,"Center",NA,"Rock","Night",79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 04:30:00,"BUFFAM","day",14,0,NA,"iPad",NA,-72.4598881666667,42.3813705,"Riffle",NA,"Center",NA,"Rock","Night",79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 04:34:00,"BUFFAM","day",56,0,NA,"iPad",NA,-72.4601841666667,42.3812786666667,"Pool","Woody_debris,Undercut_bank","Left",NA,"Rock","Night",79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 04:46:00,"AMETHYST","day",19,329,NA,"iPad",NA,-72.4603071666667,42.3813033333333,"Pool",NA,"Center",NA,"Rock","Night",79,"Cloudy","Moderate rain",2.6,NA,"03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 04:54:00,"HARRIS","day",20,0,NA,"iPad",NA,-72.4602168333333,42.3811868333333,"Pool","Woody_debris","Center",NA,"Rock","Night",79,"Cloudy","Moderate rain",2.06,"2024-07-31 06:48:07","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 05:35:00,"BUFFAM","day",60,338,NA,"iPad",NA,-72.458553,42.3820041666667,"Run",NA,"Center",NA,"Rock","Fully shaded",79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 05:58:00,"BUFFAM","day",57,337,NA,"iPad","Dead recovered tag in pool.",-72.4597036666655,42.3811806666659,"Pool",NA,"Center",NA,"Rock,Granule","Lightly shaded",79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 06:01:00,"BUFFAM","day",62,334,NA,"iPad",NA,-72.4597255,42.381272,"Pool",NA,"Center",NA,"Rock,Pebble,Granule,Sand","Lightly shaded",79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 06:08:00,"BUFFAM","day",18,0,NA,"iPad",NA,-72.4599323333333,42.3811755,"Riffle",NA,"Center",NA,"Rock","Mostly shaded",79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 06:11:00,"BUFFAM","day",14,0,NA,"iPad",NA,-72.4599651666667,42.3810955,"Run",NA,"Left",NA,"Rock,Pebble,Sand","Mostly shaded",79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 06:13:00,"BUFFAM","day",56,0,NA,"iPad",NA,-72.4602943333333,42.3812611666667,"Pool","Undercut_bank,Woody_debris","Left",NA,"Rock,Sand","Mostly shaded",79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 06:16:00,"AMETHYST","day",19,329,NA,"iPad",NA,-72.4603943333333,42.3812968333333,"Pool",NA,"Center",NA,"Rock,Pebble","Lightly shaded",79,"Cloudy","Moderate rain",2.6,NA,"03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 06:18:00,"HARRIS","day",20,0,NA,"iPad",NA,-72.4602591666667,42.381165,"Pool","Woody_debris","Center",NA,"Rock","Mostly shaded",79,"Cloudy","Moderate rain",2.06,"2024-07-31 06:48:07","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 07:27:00,"BUFFAM","day",60,338,NA,"iPad",NA,-72.4584021666667,42.382155,"Run",NA,"Right",NA,"Rock",NA,79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 07:40:00,"BUFFAM","day",62,334,NA,"iPad","Same spot a lot of the time. Dead?",-72.45974,42.3811485,"Pool",NA,"Center",NA,"Pebble,Sand","Mostly shaded",79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 07:45:00,"BUFFAM","day",14,0,NA,"iPad",NA,-72.4599528333333,42.3813441666667,"Run",NA,"Center",NA,"Rock","Mostly shaded",79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 07:46:00,"BUFFAM","day",18,0,NA,"iPad",NA,-72.4599796666667,42.3813221666667,"Run",NA,"Center",NA,"Rock","Mostly shaded",79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 07:48:00,"BUFFAM","day",56,0,NA,"iPad",NA,-72.460335,42.381292,"Pool","Undercut_bank,Woody_debris","Left",NA,"Rock","Mostly shaded",79,"Cloudy","Moderate rain",0.54,"2024-07-31 04:44:54","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 07:52:00,"AMETHYST","day",19,329,NA,"iPad",NA,-72.4604411666667,42.3814103333333,"Pool",NA,"Center",NA,NA,"Mostly shaded",79,"Cloudy","Moderate rain",2.6,NA,"03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31 07:56:00,"HARRIS","day",20,0,NA,"iPad","May be dead. Is this spot for a ong time.",-72.4601676666667,42.3811341666667,"Riffle","Woody_debris","Center",NA,"Boulder,Rock","Mostly shaded",79,"Cloudy","Moderate rain",2.06,"2024-07-31 06:48:07","03:50","08:06",NA,"42.3815085 N 72.4605129 W",70,"42.3807633 N 72.4584379 W",70,"HARR202407310650EST AMTH202407310658EST BUFF202407310447EST","04:47",NA,NA,NA,NA,NA,NA,NA,NA,NA
