"date","trackedTime_EST","river","shift","radioID","power","status","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","totalDischarge","ftTime_EST","airTemp","cloud","precip","startTime_EST","endTime_EST","isoID","streamNotes","isoTime_EST","downstreamGPS","downstreamGain","upstreamGPS","upstreamGain"
"2024-07-18","2024-07-18 05:08:15","DRY UPPER","day",22,93,NA,NA,NA,NA,NA,NA,NA,-72.5047617,42.6671233,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:08:19","DRY UPPER","day",16,68,NA,NA,NA,NA,NA,NA,NA,-72.5047617,42.6671233,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:08:35","DRY UPPER","day",22,94,NA,NA,NA,NA,NA,NA,NA,-72.5047617,42.6671233,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:08:39","DRY UPPER","day",16,69,NA,NA,NA,NA,NA,NA,NA,-72.5047617,42.6671233,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:08:55","DRY UPPER","day",22,92,NA,NA,NA,NA,NA,NA,NA,-72.5048167,42.667215,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:08:59","DRY UPPER","day",16,67,NA,NA,NA,NA,NA,NA,NA,-72.5048467,42.66723,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:09:15","DRY UPPER","day",22,92,NA,NA,NA,NA,NA,NA,NA,-72.50485,42.667245,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:09:19","DRY UPPER","day",16,69,NA,NA,NA,NA,NA,NA,NA,-72.5048364,42.6672517,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:09:35","DRY UPPER","day",22,90,NA,NA,NA,NA,NA,NA,NA,-72.504825,42.6672567,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:09:55","DRY UPPER","day",22,90,NA,NA,NA,NA,NA,NA,NA,-72.504825,42.667255,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:10:15","DRY UPPER","day",22,90,NA,NA,NA,NA,NA,NA,NA,-72.504825,42.6672533,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:10:19","DRY UPPER","day",16,70,NA,NA,NA,NA,NA,NA,NA,-72.5048267,42.6672533,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:10:35","DRY UPPER","day",22,91,NA,NA,NA,NA,NA,NA,NA,-72.5048267,42.6672517,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:10:39","DRY UPPER","day",16,64,NA,NA,NA,NA,NA,NA,NA,-72.5048283,42.6672517,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:10:55","DRY UPPER","day",22,90,NA,NA,NA,NA,NA,NA,NA,-72.5048283,42.6672517,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:11:15","DRY UPPER","day",22,88,NA,NA,NA,NA,NA,NA,NA,-72.5048583,42.6672283,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:11:19","DRY UPPER","day",16,67,NA,NA,NA,NA,NA,NA,NA,-72.5048667,42.6672283,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:11:35","DRY UPPER","day",22,86,NA,NA,NA,NA,NA,NA,NA,-72.5048617,42.6672267,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:11:55","DRY UPPER","day",22,86,NA,NA,NA,NA,NA,NA,NA,-72.5048783,42.6672633,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:11:59","DRY UPPER","day",16,65,NA,NA,NA,NA,NA,NA,NA,-72.5048783,42.6672633,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:12:15","DRY UPPER","day",22,85,NA,NA,NA,NA,NA,NA,NA,-72.50488,42.6672617,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:12:19","DRY UPPER","day",16,63,NA,NA,NA,NA,NA,NA,NA,-72.5048814,42.66726,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:12:35","DRY UPPER","day",22,84,NA,NA,NA,NA,NA,NA,NA,-72.5048833,42.6672617,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:12:39","DRY UPPER","day",16,63,NA,NA,NA,NA,NA,NA,NA,-72.5048833,42.6672617,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:12:55","DRY UPPER","day",22,84,NA,NA,NA,NA,NA,NA,NA,-72.5048833,42.6672617,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:12:59","DRY UPPER","day",16,63,NA,NA,NA,NA,NA,NA,NA,-72.5048833,42.66726,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:13:15","DRY UPPER","day",22,85,NA,NA,NA,NA,NA,NA,NA,-72.504885,42.66726,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:13:19","DRY UPPER","day",16,64,NA,NA,NA,NA,NA,NA,NA,-72.504885,42.66726,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:13:35","DRY UPPER","day",22,89,NA,NA,NA,NA,NA,NA,NA,-72.504885,42.66726,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:33:34","DRY UPPER","day",22,89,NA,NA,NA,NA,NA,NA,NA,-72.5047,42.667535,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:33:38","DRY UPPER","day",16,89,NA,NA,NA,NA,NA,NA,NA,-0.016665,-0.016665,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:34:14","DRY UPPER","day",22,117,NA,NA,NA,NA,NA,NA,NA,-72.5046267,42.6673783,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:34:34","DRY UPPER","day",22,121,NA,NA,NA,NA,NA,NA,NA,-72.504565,42.6674433,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:34:54","DRY UPPER","day",22,126,NA,NA,NA,NA,NA,NA,NA,-72.5044547,42.6675617,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:34:58","DRY UPPER","day",16,125,NA,NA,NA,NA,NA,NA,NA,-72.50444,42.6675917,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:35:14","DRY UPPER","day",22,109,NA,NA,NA,NA,NA,NA,NA,-72.50443,42.66766,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:35:18","DRY UPPER","day",16,125,NA,NA,NA,NA,NA,NA,NA,-72.5044264,42.6677033,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:35:34","DRY UPPER","day",22,132,NA,NA,NA,NA,NA,NA,NA,-72.5044083,42.6677167,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:35:38","DRY UPPER","day",16,166,NA,NA,NA,NA,NA,NA,NA,-72.5044083,42.6677167,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:35:54","DRY UPPER","day",22,123,NA,NA,NA,NA,NA,NA,NA,-72.504385,42.6677117,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:35:58","DRY UPPER","day",16,141,NA,NA,NA,NA,NA,NA,NA,-72.5043833,42.6677117,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:36:18","DRY UPPER","day",16,127,NA,NA,NA,NA,NA,NA,NA,-72.5044017,42.6677,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:36:34","DRY UPPER","day",22,103,NA,NA,NA,NA,NA,NA,NA,-72.5045083,42.66761,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:36:38","DRY UPPER","day",16,184,NA,NA,NA,NA,NA,NA,NA,-72.5044917,42.667615,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:36:58","DRY UPPER","day",16,193,NA,NA,NA,NA,NA,NA,NA,-72.504485,42.6676267,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:37:14","DRY UPPER","day",22,110,NA,NA,NA,NA,NA,NA,NA,-72.5044833,42.6676283,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:37:18","DRY UPPER","day",16,199,NA,NA,NA,NA,NA,NA,NA,-72.5044833,42.6676283,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:37:38","DRY UPPER","day",16,140,NA,NA,NA,NA,NA,NA,NA,-72.504535,42.6675917,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:37:54","DRY UPPER","day",22,142,NA,NA,NA,NA,NA,NA,NA,-72.5046114,42.66755,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:37:58","DRY UPPER","day",16,150,NA,NA,NA,NA,NA,NA,NA,-72.5046114,42.6675317,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:38:18","DRY UPPER","day",16,154,NA,NA,NA,NA,NA,NA,NA,-72.5045897,42.667475,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:38:38","DRY UPPER","day",16,148,NA,NA,NA,NA,NA,NA,NA,-72.5046033,42.6674883,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:38:54","DRY UPPER","day",22,176,NA,NA,NA,NA,NA,NA,NA,-72.5046797,42.66749,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:39:14","DRY UPPER","day",22,189,NA,NA,NA,NA,NA,NA,NA,-72.5046397,42.6674517,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:39:34","DRY UPPER","day",22,204,NA,NA,NA,NA,NA,NA,NA,-72.5046083,42.66741,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:39:54","DRY UPPER","day",22,162,NA,NA,NA,NA,NA,NA,NA,-72.5046583,42.6674133,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:40:14","DRY UPPER","day",22,166,NA,NA,NA,NA,NA,NA,NA,-72.504675,42.667485,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:40:34","DRY UPPER","day",22,173,NA,NA,NA,NA,NA,NA,NA,-72.5046964,42.66749,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:40:54","DRY UPPER","day",22,203,NA,NA,NA,NA,NA,NA,NA,-72.5047167,42.66748,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:41:14","DRY UPPER","day",22,200,NA,NA,NA,NA,NA,NA,NA,-72.5046817,42.66748,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:41:34","DRY UPPER","day",22,189,NA,NA,NA,NA,NA,NA,NA,-72.5046483,42.6674533,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:41:54","DRY UPPER","day",22,193,NA,NA,NA,NA,NA,NA,NA,-72.504645,42.6674483,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:42:14","DRY UPPER","day",22,133,NA,NA,NA,NA,NA,NA,NA,-72.5046483,42.6674533,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:42:34","DRY UPPER","day",22,164,NA,NA,NA,NA,NA,NA,NA,-72.5046417,42.6674467,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:42:54","DRY UPPER","day",22,174,NA,NA,NA,NA,NA,NA,NA,-72.5046514,42.6674417,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:43:14","DRY UPPER","day",22,206,NA,NA,NA,NA,NA,NA,NA,-72.5046533,42.66744,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:43:34","DRY UPPER","day",22,147,NA,NA,NA,NA,NA,NA,NA,-72.5046533,42.6674383,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:44:14","DRY UPPER","day",22,174,NA,NA,NA,NA,NA,NA,NA,-72.504655,42.6674417,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:44:54","DRY UPPER","day",22,158,NA,NA,NA,NA,NA,NA,NA,-72.5046667,42.6674433,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:45:14","DRY UPPER","day",22,189,NA,NA,NA,NA,NA,NA,NA,-72.5046681,42.6674433,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:45:34","DRY UPPER","day",22,181,NA,NA,NA,NA,NA,NA,NA,-72.5046667,42.6674417,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:45:54","DRY UPPER","day",22,184,NA,NA,NA,NA,NA,NA,NA,-72.5046667,42.6674417,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:46:14","DRY UPPER","day",22,178,NA,NA,NA,NA,NA,NA,NA,-72.5046667,42.6674417,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:46:34","DRY UPPER","day",22,183,NA,NA,NA,NA,NA,NA,NA,-72.5046667,42.6674433,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:46:54","DRY UPPER","day",22,194,NA,NA,NA,NA,NA,NA,NA,-72.5046667,42.6674433,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:47:14","DRY UPPER","day",22,143,NA,NA,NA,NA,NA,NA,NA,-72.504665,42.6674417,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:47:34","DRY UPPER","day",22,171,NA,NA,NA,NA,NA,NA,NA,-72.504665,42.66744,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 05:47:54","DRY UPPER","day",22,176,NA,NA,NA,NA,NA,NA,NA,-72.504665,42.6674383,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
